Station Name,Measurement Timestamp,Air Temperature
Foster Weather Station,12/19/2016 01:00:00 PM,-10.28
63rd Street Weather Station,12/19/2016 01:00:00 PM,-10.1
Oak Street Weather Station,12/19/2016 02:00:00 PM,-9.1
63rd Street Weather Station,12/19/2016 02:00:00 PM,-10.1
Foster Weather Station,12/19/2016 02:00:00 PM,-10.28
Foster Weather Station,12/19/2016 03:00:00 PM,-10.06
63rd Street Weather Station,12/19/2016 03:00:00 PM,-9.2
Oak Street Weather Station,12/19/2016 03:00:00 PM,-9.0
Foster Weather Station,12/19/2016 04:00:00 PM,-10.28
63rd Street Weather Station,12/19/2016 04:00:00 PM,-9.7
Oak Street Weather Station,12/19/2016 04:00:00 PM,-8.7
63rd Street Weather Station,12/19/2016 05:00:00 PM,-9.7
Foster Weather Station,12/19/2016 05:00:00 PM,-10.56
Oak Street Weather Station,12/19/2016 05:00:00 PM,-8.7
63rd Street Weather Station,12/19/2016 06:00:00 PM,-9.4
Oak Street Weather Station,12/19/2016 06:00:00 PM,-8.3
Foster Weather Station,12/19/2016 06:00:00 PM,-10.17
Oak Street Weather Station,12/19/2016 07:00:00 PM,-7.8
63rd Street Weather Station,12/19/2016 07:00:00 PM,-9.3
Foster Weather Station,12/19/2016 07:00:00 PM,-9.89
Foster Weather Station,12/19/2016 08:00:00 PM,-9.78
Oak Street Weather Station,12/19/2016 08:00:00 PM,-7.8
63rd Street Weather Station,12/19/2016 08:00:00 PM,-9.2
Foster Weather Station,12/19/2016 09:00:00 PM,-9.78
Oak Street Weather Station,12/19/2016 09:00:00 PM,-7.8
63rd Street Weather Station,12/19/2016 09:00:00 PM,-9.3
Oak Street Weather Station,12/19/2016 10:00:00 PM,-7.7
63rd Street Weather Station,12/19/2016 10:00:00 PM,-9.1
Foster Weather Station,12/19/2016 10:00:00 PM,-9.67
Oak Street Weather Station,12/19/2016 11:00:00 PM,-7.5
Foster Weather Station,12/19/2016 11:00:00 PM,-9.28
63rd Street Weather Station,12/19/2016 11:00:00 PM,-8.6
63rd Street Weather Station,12/20/2016 12:00:00 AM,-7.6
63rd Street Weather Station,12/20/2016 01:00:00 AM,-7.7
Foster Weather Station,12/20/2016 01:00:00 AM,-8.89
Oak Street Weather Station,12/20/2016 01:00:00 AM,-6.8
Foster Weather Station,12/20/2016 02:00:00 AM,-8.39
Oak Street Weather Station,12/20/2016 02:00:00 AM,-6.5
63rd Street Weather Station,12/20/2016 02:00:00 AM,-7.5
Foster Weather Station,12/20/2016 03:00:00 AM,-8.39
63rd Street Weather Station,12/20/2016 03:00:00 AM,-7.4
Oak Street Weather Station,12/20/2016 03:00:00 AM,-6.6
63rd Street Weather Station,12/20/2016 04:00:00 AM,-7.5
Foster Weather Station,12/20/2016 04:00:00 AM,-8.06
Oak Street Weather Station,12/20/2016 04:00:00 AM,-6.6
Foster Weather Station,12/20/2016 05:00:00 AM,-7.89
63rd Street Weather Station,12/20/2016 05:00:00 AM,-7.6
Oak Street Weather Station,12/20/2016 05:00:00 AM,-6.1
Foster Weather Station,12/20/2016 06:00:00 AM,-7.56
Oak Street Weather Station,12/20/2016 06:00:00 AM,-6.1
63rd Street Weather Station,12/20/2016 06:00:00 AM,-6.9
Oak Street Weather Station,12/20/2016 07:00:00 AM,-5.2
63rd Street Weather Station,12/20/2016 07:00:00 AM,-6.2
Foster Weather Station,12/20/2016 07:00:00 AM,-7.0
Foster Weather Station,12/20/2016 08:00:00 AM,-6.17
63rd Street Weather Station,12/20/2016 08:00:00 AM,-5.7
Oak Street Weather Station,12/20/2016 08:00:00 AM,-4.8
63rd Street Weather Station,12/20/2016 09:00:00 AM,-4.6
Foster Weather Station,12/20/2016 09:00:00 AM,-4.67
Oak Street Weather Station,12/20/2016 09:00:00 AM,-4.0
63rd Street Weather Station,12/20/2016 10:00:00 AM,-3.2
Foster Weather Station,12/20/2016 10:00:00 AM,-3.5
Oak Street Weather Station,12/20/2016 10:00:00 AM,-2.2
Foster Weather Station,12/20/2016 11:00:00 AM,-3.0
63rd Street Weather Station,12/20/2016 11:00:00 AM,-2.0
Oak Street Weather Station,12/20/2016 11:00:00 AM,-1.9
Foster Weather Station,12/20/2016 12:00:00 PM,-2.5
63rd Street Weather Station,12/20/2016 12:00:00 PM,-1.4
Oak Street Weather Station,12/20/2016 12:00:00 PM,-1.8
Oak Street Weather Station,12/20/2016 01:00:00 PM,-1.2
63rd Street Weather Station,12/20/2016 01:00:00 PM,-1.0
Foster Weather Station,12/20/2016 01:00:00 PM,-1.56
Oak Street Weather Station,12/20/2016 02:00:00 PM,-0.9
63rd Street Weather Station,12/20/2016 02:00:00 PM,-1.0
Foster Weather Station,12/20/2016 02:00:00 PM,-1.89
Oak Street Weather Station,12/20/2016 03:00:00 PM,-0.6
Foster Weather Station,12/20/2016 03:00:00 PM,-1.39
63rd Street Weather Station,12/20/2016 03:00:00 PM,-0.6
63rd Street Weather Station,12/20/2016 04:00:00 PM,-1.0
Oak Street Weather Station,12/20/2016 04:00:00 PM,-0.6
Foster Weather Station,12/20/2016 04:00:00 PM,-1.67
63rd Street Weather Station,12/20/2016 05:00:00 PM,-1.9
Oak Street Weather Station,12/20/2016 05:00:00 PM,-0.6
Foster Weather Station,12/20/2016 05:00:00 PM,-2.0
Oak Street Weather Station,12/20/2016 06:00:00 PM,-0.9
63rd Street Weather Station,12/20/2016 06:00:00 PM,-2.1
Foster Weather Station,12/20/2016 06:00:00 PM,-2.17
63rd Street Weather Station,12/20/2016 07:00:00 PM,-2.1
Oak Street Weather Station,12/20/2016 07:00:00 PM,-0.9
Foster Weather Station,12/20/2016 07:00:00 PM,-2.17
63rd Street Weather Station,12/20/2016 08:00:00 PM,-2.5
Foster Weather Station,12/20/2016 08:00:00 PM,-2.28
Oak Street Weather Station,12/20/2016 08:00:00 PM,-0.9
Oak Street Weather Station,12/20/2016 09:00:00 PM,-1.3
63rd Street Weather Station,12/20/2016 09:00:00 PM,-2.6
Foster Weather Station,12/20/2016 09:00:00 PM,-2.56
Oak Street Weather Station,12/20/2016 10:00:00 PM,-1.8
Foster Weather Station,12/20/2016 10:00:00 PM,-3.17
63rd Street Weather Station,12/20/2016 10:00:00 PM,-3.1
Oak Street Weather Station,12/20/2016 11:00:00 PM,-1.9
Foster Weather Station,12/20/2016 11:00:00 PM,-3.28
63rd Street Weather Station,12/20/2016 11:00:00 PM,-3.2
Oak Street Weather Station,12/21/2016 12:00:00 AM,-2.1
63rd Street Weather Station,12/21/2016 12:00:00 AM,-3.6
Foster Weather Station,12/21/2016 12:00:00 AM,-3.78
63rd Street Weather Station,12/21/2016 01:00:00 AM,-3.8
Oak Street Weather Station,12/21/2016 01:00:00 AM,-2.2
Foster Weather Station,12/21/2016 01:00:00 AM,-4.0
63rd Street Weather Station,12/21/2016 02:00:00 AM,-4.0
Foster Weather Station,12/21/2016 02:00:00 AM,-4.17
Oak Street Weather Station,12/21/2016 02:00:00 AM,-2.5
Foster Weather Station,12/21/2016 03:00:00 AM,-4.17
Oak Street Weather Station,12/21/2016 03:00:00 AM,-2.2
63rd Street Weather Station,12/21/2016 03:00:00 AM,-4.3
63rd Street Weather Station,12/21/2016 04:00:00 AM,-4.3
Foster Weather Station,12/21/2016 04:00:00 AM,-4.06
Oak Street Weather Station,12/21/2016 04:00:00 AM,-1.8
Foster Weather Station,12/21/2016 05:00:00 AM,-4.06
63rd Street Weather Station,12/21/2016 05:00:00 AM,-4.0
Oak Street Weather Station,12/21/2016 05:00:00 AM,-1.2
Foster Weather Station,12/21/2016 06:00:00 AM,-3.56
Oak Street Weather Station,12/21/2016 06:00:00 AM,-0.7
63rd Street Weather Station,12/21/2016 06:00:00 AM,-3.7
63rd Street Weather Station,12/21/2016 07:00:00 AM,-3.3
Oak Street Weather Station,12/21/2016 07:00:00 AM,-0.5
Oak Street Weather Station,12/21/2016 08:00:00 AM,-0.6
Foster Weather Station,12/21/2016 08:00:00 AM,-2.39
63rd Street Weather Station,12/21/2016 08:00:00 AM,-3.0
63rd Street Weather Station,12/21/2016 09:00:00 AM,-2.2
Oak Street Weather Station,12/21/2016 09:00:00 AM,-0.5
Foster Weather Station,12/21/2016 09:00:00 AM,-2.39
Oak Street Weather Station,12/21/2016 10:00:00 AM,0.7
Foster Weather Station,12/21/2016 10:00:00 AM,-1.67
63rd Street Weather Station,12/21/2016 10:00:00 AM,-1.7
63rd Street Weather Station,12/21/2016 11:00:00 AM,-0.9
Foster Weather Station,12/21/2016 11:00:00 AM,-0.39
Oak Street Weather Station,12/21/2016 11:00:00 AM,2.3
Foster Weather Station,12/21/2016 12:00:00 PM,0.0
63rd Street Weather Station,12/21/2016 12:00:00 PM,0.8
Oak Street Weather Station,12/21/2016 12:00:00 PM,1.6
Oak Street Weather Station,12/21/2016 01:00:00 PM,2.6
Foster Weather Station,12/21/2016 01:00:00 PM,0.56
63rd Street Weather Station,12/21/2016 01:00:00 PM,1.8
63rd Street Weather Station,12/21/2016 02:00:00 PM,2.5
Foster Weather Station,12/21/2016 02:00:00 PM,1.06
Oak Street Weather Station,12/21/2016 02:00:00 PM,2.9
Foster Weather Station,12/21/2016 03:00:00 PM,1.39
63rd Street Weather Station,12/21/2016 03:00:00 PM,2.5
Oak Street Weather Station,12/21/2016 03:00:00 PM,2.8
Foster Weather Station,12/21/2016 04:00:00 PM,1.56
63rd Street Weather Station,12/21/2016 04:00:00 PM,2.2
Oak Street Weather Station,12/21/2016 04:00:00 PM,3.4
63rd Street Weather Station,12/21/2016 05:00:00 PM,2.7
Oak Street Weather Station,12/21/2016 05:00:00 PM,3.6
Foster Weather Station,12/21/2016 05:00:00 PM,1.78
63rd Street Weather Station,12/21/2016 06:00:00 PM,3.0
Foster Weather Station,12/21/2016 06:00:00 PM,2.28
Oak Street Weather Station,12/21/2016 06:00:00 PM,3.8
Oak Street Weather Station,12/21/2016 07:00:00 PM,3.9
Foster Weather Station,12/21/2016 07:00:00 PM,2.28
63rd Street Weather Station,12/21/2016 07:00:00 PM,3.5
Oak Street Weather Station,12/21/2016 08:00:00 PM,3.8
Foster Weather Station,12/21/2016 08:00:00 PM,2.67
63rd Street Weather Station,12/21/2016 08:00:00 PM,3.5
Foster Weather Station,12/21/2016 09:00:00 PM,1.78
Oak Street Weather Station,12/21/2016 09:00:00 PM,3.2
63rd Street Weather Station,12/21/2016 09:00:00 PM,3.1
Oak Street Weather Station,12/21/2016 10:00:00 PM,2.4
Foster Weather Station,12/21/2016 10:00:00 PM,1.06
63rd Street Weather Station,12/21/2016 10:00:00 PM,2.2
Oak Street Weather Station,12/21/2016 11:00:00 PM,2.0
Foster Weather Station,12/21/2016 11:00:00 PM,1.0
63rd Street Weather Station,12/21/2016 11:00:00 PM,1.9
Oak Street Weather Station,12/22/2016 12:00:00 AM,1.9
63rd Street Weather Station,12/22/2016 12:00:00 AM,1.5
Foster Weather Station,12/22/2016 12:00:00 AM,0.78
Oak Street Weather Station,12/22/2016 01:00:00 AM,1.9
63rd Street Weather Station,12/22/2016 01:00:00 AM,1.1
Foster Weather Station,12/22/2016 01:00:00 AM,0.89
Oak Street Weather Station,12/22/2016 02:00:00 AM,2.7
63rd Street Weather Station,12/22/2016 02:00:00 AM,2.3
Foster Weather Station,12/22/2016 02:00:00 AM,1.67
Oak Street Weather Station,12/22/2016 03:00:00 AM,3.0
63rd Street Weather Station,12/22/2016 03:00:00 AM,2.6
Foster Weather Station,12/22/2016 03:00:00 AM,2.39
63rd Street Weather Station,12/22/2016 04:00:00 AM,2.8
Foster Weather Station,12/22/2016 04:00:00 AM,2.56
Oak Street Weather Station,12/22/2016 04:00:00 AM,3.4
Oak Street Weather Station,12/22/2016 05:00:00 AM,3.6
63rd Street Weather Station,12/22/2016 05:00:00 AM,3.2
Foster Weather Station,12/22/2016 05:00:00 AM,2.78
Oak Street Weather Station,12/22/2016 06:00:00 AM,3.6
63rd Street Weather Station,12/22/2016 06:00:00 AM,3.3
Foster Weather Station,12/22/2016 06:00:00 AM,3.0
Foster Weather Station,12/22/2016 07:00:00 AM,2.06
Oak Street Weather Station,12/22/2016 07:00:00 AM,3.1
63rd Street Weather Station,12/22/2016 07:00:00 AM,2.9
Oak Street Weather Station,12/22/2016 08:00:00 AM,2.7
63rd Street Weather Station,12/22/2016 08:00:00 AM,2.4
Foster Weather Station,12/22/2016 08:00:00 AM,1.67
Oak Street Weather Station,12/22/2016 09:00:00 AM,2.9
63rd Street Weather Station,12/22/2016 09:00:00 AM,3.0
Foster Weather Station,12/22/2016 09:00:00 AM,2.0
63rd Street Weather Station,12/22/2016 10:00:00 AM,3.3
Oak Street Weather Station,12/22/2016 10:00:00 AM,3.6
Foster Weather Station,12/22/2016 10:00:00 AM,2.39
Foster Weather Station,12/22/2016 11:00:00 AM,3.28
Oak Street Weather Station,12/22/2016 11:00:00 AM,3.8
63rd Street Weather Station,12/22/2016 11:00:00 AM,3.5
Oak Street Weather Station,12/22/2016 12:00:00 PM,3.8
63rd Street Weather Station,12/22/2016 12:00:00 PM,4.0
Foster Weather Station,12/22/2016 12:00:00 PM,3.06
63rd Street Weather Station,12/22/2016 01:00:00 PM,4.5
Foster Weather Station,12/22/2016 01:00:00 PM,3.89
Oak Street Weather Station,12/22/2016 01:00:00 PM,4.4
Foster Weather Station,12/22/2016 02:00:00 PM,3.89
Oak Street Weather Station,12/22/2016 02:00:00 PM,5.0
63rd Street Weather Station,12/22/2016 02:00:00 PM,4.7
Oak Street Weather Station,12/22/2016 03:00:00 PM,4.8
Foster Weather Station,12/22/2016 03:00:00 PM,4.17
63rd Street Weather Station,12/22/2016 03:00:00 PM,4.4
63rd Street Weather Station,12/22/2016 04:00:00 PM,3.5
Oak Street Weather Station,12/22/2016 04:00:00 PM,4.5
Foster Weather Station,12/22/2016 04:00:00 PM,3.56
63rd Street Weather Station,12/22/2016 05:00:00 PM,1.7
Oak Street Weather Station,12/22/2016 05:00:00 PM,3.1
Foster Weather Station,12/22/2016 05:00:00 PM,1.78
Foster Weather Station,12/22/2016 06:00:00 PM,0.56
Oak Street Weather Station,12/22/2016 06:00:00 PM,1.9
63rd Street Weather Station,12/22/2016 06:00:00 PM,0.6
63rd Street Weather Station,12/22/2016 07:00:00 PM,0.0
Oak Street Weather Station,12/22/2016 07:00:00 PM,1.1
Foster Weather Station,12/22/2016 07:00:00 PM,-0.06
Foster Weather Station,12/22/2016 08:00:00 PM,-0.67
63rd Street Weather Station,12/22/2016 08:00:00 PM,-0.3
Oak Street Weather Station,12/22/2016 08:00:00 PM,0.6
Oak Street Weather Station,12/22/2016 09:00:00 PM,0.9
Foster Weather Station,12/22/2016 09:00:00 PM,-0.56
63rd Street Weather Station,12/22/2016 09:00:00 PM,-0.7
Oak Street Weather Station,12/22/2016 10:00:00 PM,0.9
63rd Street Weather Station,12/22/2016 10:00:00 PM,-0.9
Foster Weather Station,12/22/2016 10:00:00 PM,-1.0
Foster Weather Station,12/22/2016 11:00:00 PM,-1.17
Oak Street Weather Station,12/22/2016 11:00:00 PM,0.9
63rd Street Weather Station,12/22/2016 11:00:00 PM,-0.9
Oak Street Weather Station,12/23/2016 12:00:00 AM,1.3
Foster Weather Station,12/23/2016 12:00:00 AM,-0.67
63rd Street Weather Station,12/23/2016 12:00:00 AM,-0.6
Foster Weather Station,12/23/2016 01:00:00 AM,-0.56
Oak Street Weather Station,12/23/2016 01:00:00 AM,1.8
63rd Street Weather Station,12/23/2016 01:00:00 AM,-0.6
63rd Street Weather Station,12/23/2016 02:00:00 AM,-0.4
Oak Street Weather Station,12/23/2016 02:00:00 AM,2.1
Foster Weather Station,12/23/2016 02:00:00 AM,-0.17
63rd Street Weather Station,12/23/2016 03:00:00 AM,-0.3
Oak Street Weather Station,12/23/2016 03:00:00 AM,2.0
Foster Weather Station,12/23/2016 03:00:00 AM,0.0
Foster Weather Station,12/23/2016 04:00:00 AM,0.0
63rd Street Weather Station,12/23/2016 04:00:00 AM,-0.3
Oak Street Weather Station,12/23/2016 04:00:00 AM,2.5
Foster Weather Station,12/23/2016 05:00:00 AM,0.17
63rd Street Weather Station,12/23/2016 05:00:00 AM,0.2
Oak Street Weather Station,12/23/2016 05:00:00 AM,3.2
63rd Street Weather Station,12/23/2016 06:00:00 AM,0.7
Oak Street Weather Station,12/23/2016 06:00:00 AM,3.0
Foster Weather Station,12/23/2016 06:00:00 AM,0.5
63rd Street Weather Station,12/23/2016 07:00:00 AM,1.0
Foster Weather Station,12/23/2016 07:00:00 AM,0.56
Oak Street Weather Station,12/23/2016 07:00:00 AM,3.1
Oak Street Weather Station,12/23/2016 08:00:00 AM,3.5
63rd Street Weather Station,12/23/2016 08:00:00 AM,0.8
Foster Weather Station,12/23/2016 08:00:00 AM,1.06
Oak Street Weather Station,12/23/2016 09:00:00 AM,3.2
Foster Weather Station,12/23/2016 09:00:00 AM,1.67
63rd Street Weather Station,12/23/2016 09:00:00 AM,1.1
Oak Street Weather Station,12/23/2016 10:00:00 AM,4.2
Foster Weather Station,12/23/2016 10:00:00 AM,2.06
63rd Street Weather Station,12/23/2016 10:00:00 AM,1.9
Oak Street Weather Station,12/23/2016 11:00:00 AM,4.0
Foster Weather Station,12/23/2016 11:00:00 AM,2.17
63rd Street Weather Station,12/23/2016 11:00:00 AM,2.9
63rd Street Weather Station,12/23/2016 12:00:00 PM,3.3
63rd Street Weather Station,12/23/2016 01:00:00 PM,3.1
Foster Weather Station,12/23/2016 01:00:00 PM,2.67
Oak Street Weather Station,12/23/2016 01:00:00 PM,4.2
Foster Weather Station,12/23/2016 02:00:00 PM,2.67
Oak Street Weather Station,12/23/2016 02:00:00 PM,4.0
63rd Street Weather Station,12/23/2016 02:00:00 PM,3.1
63rd Street Weather Station,12/23/2016 03:00:00 PM,3.2
Oak Street Weather Station,12/23/2016 03:00:00 PM,3.1
Foster Weather Station,12/23/2016 03:00:00 PM,1.28
Foster Weather Station,12/23/2016 04:00:00 PM,1.0
63rd Street Weather Station,12/23/2016 04:00:00 PM,3.0
Oak Street Weather Station,12/23/2016 04:00:00 PM,3.3
63rd Street Weather Station,12/23/2016 05:00:00 PM,2.3
Oak Street Weather Station,12/23/2016 05:00:00 PM,3.1
Foster Weather Station,12/23/2016 05:00:00 PM,1.0
63rd Street Weather Station,12/23/2016 06:00:00 PM,2.1
Foster Weather Station,12/23/2016 06:00:00 PM,0.78
Oak Street Weather Station,12/23/2016 06:00:00 PM,1.9
63rd Street Weather Station,12/23/2016 07:00:00 PM,2.4
Foster Weather Station,12/23/2016 07:00:00 PM,1.17
Oak Street Weather Station,12/23/2016 07:00:00 PM,2.5
63rd Street Weather Station,12/23/2016 08:00:00 PM,2.7
Foster Weather Station,12/23/2016 08:00:00 PM,2.17
Oak Street Weather Station,12/23/2016 08:00:00 PM,3.3
63rd Street Weather Station,12/23/2016 09:00:00 PM,2.3
Oak Street Weather Station,12/23/2016 09:00:00 PM,3.0
Foster Weather Station,12/23/2016 09:00:00 PM,1.78
Oak Street Weather Station,12/23/2016 10:00:00 PM,2.8
63rd Street Weather Station,12/23/2016 10:00:00 PM,2.1
Foster Weather Station,12/23/2016 10:00:00 PM,1.39
Oak Street Weather Station,12/23/2016 11:00:00 PM,2.7
63rd Street Weather Station,12/23/2016 11:00:00 PM,2.2
Foster Weather Station,12/23/2016 11:00:00 PM,1.78
Foster Weather Station,12/24/2016 12:00:00 AM,1.78
Oak Street Weather Station,12/24/2016 12:00:00 AM,2.9
63rd Street Weather Station,12/24/2016 12:00:00 AM,2.3
Oak Street Weather Station,12/24/2016 01:00:00 AM,3.1
Foster Weather Station,12/24/2016 01:00:00 AM,2.06
63rd Street Weather Station,12/24/2016 01:00:00 AM,2.5
Oak Street Weather Station,12/24/2016 02:00:00 AM,3.1
Foster Weather Station,12/24/2016 02:00:00 AM,2.0
63rd Street Weather Station,12/24/2016 02:00:00 AM,2.6
63rd Street Weather Station,12/24/2016 03:00:00 AM,2.4
Oak Street Weather Station,12/24/2016 03:00:00 AM,3.1
Foster Weather Station,12/24/2016 03:00:00 AM,2.0
Foster Weather Station,12/24/2016 04:00:00 AM,2.0
Oak Street Weather Station,12/24/2016 04:00:00 AM,3.0
63rd Street Weather Station,12/24/2016 04:00:00 AM,2.4
Foster Weather Station,12/24/2016 05:00:00 AM,2.17
Oak Street Weather Station,12/24/2016 05:00:00 AM,3.0
63rd Street Weather Station,12/24/2016 05:00:00 AM,2.7
Oak Street Weather Station,12/24/2016 06:00:00 AM,3.0
63rd Street Weather Station,12/24/2016 06:00:00 AM,2.6
Foster Weather Station,12/24/2016 06:00:00 AM,2.28
63rd Street Weather Station,12/24/2016 07:00:00 AM,2.8
Oak Street Weather Station,12/24/2016 07:00:00 AM,3.0
Foster Weather Station,12/24/2016 07:00:00 AM,2.17
63rd Street Weather Station,12/24/2016 08:00:00 AM,2.4
Foster Weather Station,12/24/2016 08:00:00 AM,2.06
Oak Street Weather Station,12/24/2016 08:00:00 AM,2.9
Oak Street Weather Station,12/24/2016 09:00:00 AM,2.9
Foster Weather Station,12/24/2016 09:00:00 AM,2.39
63rd Street Weather Station,12/24/2016 09:00:00 AM,2.6
63rd Street Weather Station,12/24/2016 10:00:00 AM,2.1
Foster Weather Station,12/24/2016 10:00:00 AM,2.28
Oak Street Weather Station,12/24/2016 10:00:00 AM,3.0
Oak Street Weather Station,12/24/2016 11:00:00 AM,2.7
Foster Weather Station,12/24/2016 11:00:00 AM,2.5
63rd Street Weather Station,12/24/2016 11:00:00 AM,2.5
63rd Street Weather Station,12/24/2016 12:00:00 PM,2.8
Foster Weather Station,12/24/2016 12:00:00 PM,2.39
Oak Street Weather Station,12/24/2016 12:00:00 PM,3.1
Oak Street Weather Station,12/24/2016 01:00:00 PM,3.1
63rd Street Weather Station,12/24/2016 01:00:00 PM,2.3
Foster Weather Station,12/24/2016 01:00:00 PM,2.39
63rd Street Weather Station,12/24/2016 02:00:00 PM,2.5
Foster Weather Station,12/24/2016 02:00:00 PM,1.89
Oak Street Weather Station,12/24/2016 02:00:00 PM,3.1
Oak Street Weather Station,12/24/2016 03:00:00 PM,2.6
63rd Street Weather Station,12/24/2016 03:00:00 PM,2.6
Foster Weather Station,12/24/2016 03:00:00 PM,1.78
Oak Street Weather Station,12/24/2016 04:00:00 PM,2.6
Foster Weather Station,12/24/2016 04:00:00 PM,2.28
63rd Street Weather Station,12/24/2016 04:00:00 PM,2.6
Oak Street Weather Station,12/24/2016 05:00:00 PM,2.8
63rd Street Weather Station,12/24/2016 05:00:00 PM,2.2
Foster Weather Station,12/24/2016 05:00:00 PM,2.0
63rd Street Weather Station,12/24/2016 06:00:00 PM,1.8
Oak Street Weather Station,12/24/2016 06:00:00 PM,2.5
Foster Weather Station,12/24/2016 06:00:00 PM,1.17
Foster Weather Station,12/24/2016 07:00:00 PM,1.17
Oak Street Weather Station,12/24/2016 07:00:00 PM,2.3
63rd Street Weather Station,12/24/2016 07:00:00 PM,1.6
Foster Weather Station,12/24/2016 08:00:00 PM,1.5
63rd Street Weather Station,12/24/2016 08:00:00 PM,1.8
Oak Street Weather Station,12/24/2016 08:00:00 PM,2.2
Foster Weather Station,12/24/2016 09:00:00 PM,1.39
Oak Street Weather Station,12/24/2016 09:00:00 PM,1.9
63rd Street Weather Station,12/24/2016 09:00:00 PM,1.4
Foster Weather Station,12/24/2016 10:00:00 PM,1.28
Oak Street Weather Station,12/24/2016 10:00:00 PM,2.1
63rd Street Weather Station,12/24/2016 10:00:00 PM,1.8
